,encounter,is_cm,is_success,time,player,profession,dps,might up,fury up,quick up,alac up,regen up,might out,fury out,quick out,alac out,regen out,dmgTaken,stack_dist,downed,cleanses,above90%,boon_out,primary role,secondary_role
3,Cardinal Sabir CM,True,True,249.0,MORTthroughLIFE.9284,Virtuoso,18849,23.382,99.547,97.029,98.477,97.558,0.0,9.767,0.0,0.0,0.205,228188,130.27952575683594,0,4,90.31877213695395,488.34999999999997,dps,
4,Cardinal Sabir CM,True,True,249.0,AlnSedai.2793,Virtuoso,14691,22.663,99.547,95.162,97.205,92.106,0.258,17.273,0.0,0.0,0.602,207197,167.6029815673828,1,3,84.34903047091413,876.55,dps,
5,Cardinal Sabir CM,True,True,249.0,Thomas.4208,Harbinger,13577,24.677,99.14,90.357,99.14,99.496,1.984,43.643,70.056,5.731,1.693,231874,161.01177978515625,0,0,77.6,32596.149999999994,boon dps,
6,Cardinal Sabir CM,True,True,249.0,Sashyca.8172,Scourge,15645,24.37,99.577,73.859,98.993,99.077,1.716,0.0,0.0,0.0,0.0,236986,123.53425598144531,0,3,80.46511627906976,85.8,dps,
7,Cardinal Sabir CM,True,True,249.0,DARKstrider.7804,Mechanist,17034,24.727,99.076,99.431,99.076,99.076,0.378,0.0,0.0,0.0,0.0,226301,139.00537109375,0,4,81.65137614678899,18.9,dps,
8,Cardinal Sabir CM,True,True,249.0,seb.2804,Druid,1721,24.719,99.076,81.349,99.076,99.076,15.451,32.413,0.0,85.291,93.206,160907,134.15817260742188,0,33,80.92105263157895,36509.6,dps,
9,Cardinal Sabir CM,True,True,249.0,SwyDie.5693,Scourge,17717,24.761,99.222,79.995,99.075,99.075,3.285,0.0,0.0,0.0,0.0,222088,153.54678344726562,0,7,84.05466970387243,164.25,heal,
0,Vale Guardian,False,True,167.0,MORTthroughLIFE.9284,Soulbeast,16874,24.244,98.778,97.366,98.016,98.878,0.0,0.0,0.0,0.0,0.99,145813,123.18659210205078,0,0,80.95238095238095,0.0,heal,
1,Vale Guardian,False,True,167.0,Nopiki.8352,Vindicator,18870,23.701,98.898,91.833,98.016,98.898,0.183,0.0,0.0,0.0,0.0,154283,112.25725555419922,0,0,82.80701754385964,9.15,dps,
2,Vale Guardian,False,True,167.0,faight.3264,Chronomancer,12776,23.9,98.778,93.399,97.893,98.878,2.53,32.791,80.845,0.0,0.0,173982,166.31387329101562,0,0,90.39735099337749,34104.05,boon dps,
3,Vale Guardian,False,True,167.0,AlnSedai.2793,Druid,12079,24.039,98.778,98.779,98.016,98.878,5.909,0.0,0.0,0.0,0.0,162809,156.83544921875,0,0,71.51898734177215,295.45,dps,
4,Vale Guardian,False,True,167.0,hurricanelimcy.6793,Mechanist,1093,21.322,96.036,89.061,98.016,98.878,11.66,28.238,0.0,73.96,81.545,95722,190.79104614257812,0,0,78.26086956521739,31578.899999999998,dps,
5,Vale Guardian,False,True,167.0,Sniperius.5623,Soulbeast,22367,24.507,98.998,99.817,97.749,99.484,0.0,0.0,0.0,0.0,0.0,153394,178.5814971923828,0,0,82.5503355704698,0.0,boon dps,
6,Vale Guardian,False,True,167.0,Thomas.4208,Herald,12480,24.559,99.411,99.816,97.749,99.292,4.811,10.532,85.908,2.935,6.312,137297,198.01690673828125,0,0,85.1985559566787,36304.35,dps,
7,Vale Guardian,False,True,167.0,Dova.4213,Willbender,14753,24.518,98.998,99.816,97.749,94.389,0.012,12.596,0.0,0.0,0.255,138614,108.85466003417969,2,0,89.34426229508196,630.4,dps,
8,Vale Guardian,False,True,167.0,seb.2804,Druid,1874,24.471,98.998,99.816,97.749,98.878,17.409,36.556,0.0,77.691,79.343,94176,155.08956909179688,0,0,85.71428571428571,33774.65,dps,
9,Vale Guardian,False,True,167.0,randburst.2187,Soulbeast,18906,24.462,98.998,99.306,97.749,98.878,0.021,0.0,0.0,0.0,3.341,137140,141.234375,0,0,83.16831683168317,1.05,heal,
0,Gorseval the Multifarious,False,True,151.0,MORTthroughLIFE.9284,Soulbeast,18442,23.349,99.396,97.869,98.786,98.74,0.0,0.0,0.0,0.0,0.174,85433,267.9833068847656,0,0,95.4356846473029,0.0,heal,
1,Gorseval the Multifarious,False,True,151.0,Nopiki.8352,Vindicator,19355,20.36,99.455,92.067,98.785,99.56,0.254,0.0,0.0,0.0,0.0,100149,275.3523254394531,0,0,93.47258485639686,12.7,dps,
2,Gorseval the Multifarious,False,True,151.0,faight.3264,Chronomancer,12511,20.906,99.395,96.691,98.785,98.739,5.394,44.256,75.067,0.0,0.0,121868,294.9704895019531,0,0,83.89057750759878,32509.299999999996,boon dps,
3,Gorseval the Multifarious,False,True,151.0,AlnSedai.2793,Soulbeast,14345,22.197,99.396,98.524,98.786,99.56,0.0,0.0,0.0,0.0,0.463,114679,278.91510009765625,0,8,87.57062146892656,0.0,dps,
4,Gorseval the Multifarious,False,True,151.0,hurricanelimcy.6793,Mechanist,1685,17.537,95.778,99.505,98.556,99.56,12.457,26.417,0.0,82.007,90.057,54986,291.93603515625,0,16,93.90243902439025,34746.5,dps,
5,Gorseval the Multifarious,False,True,151.0,seb.2804,Druid,2151,24.461,97.246,99.639,98.124,99.899,17.869,26.632,0.0,83.998,88.702,49834,264.0093688964844,0,31,95.58011049723757,35824.25,boon dps,
6,Gorseval the Multifarious,False,True,151.0,Dova.4213,Willbender,18358,24.44,99.193,99.639,96.933,99.899,0.241,24.443,0.0,0.0,0.339,94824,261.06304931640625,0,25,82.84023668639053,1234.2,dps,
7,Gorseval the Multifarious,False,True,151.0,Thomas.4208,Herald,12596,24.603,99.899,99.639,96.933,99.899,5.41,14.987,84.072,0.079,4.714,77656,291.47186279296875,0,0,90.77306733167082,34680.25,dps,
8,Gorseval the Multifarious,False,True,151.0,Sniperius.5623,Soulbeast,23711,24.441,99.396,99.639,96.933,99.899,0.0,0.0,0.0,0.0,0.0,77821,239.617431640625,0,8,97.40259740259741,0.0,dps,
9,Gorseval the Multifarious,False,True,151.0,randburst.2187,Soulbeast,19862,24.505,99.478,99.639,96.933,99.899,0.256,0.0,0.0,0.0,0.0,76643,312.1861877441406,0,19,96.0,12.8,heal,
0,Sabetha the Saboteur,False,True,221.0,Nopiki.8352,Vindicator,19273,23.911,98.758,99.471,92.97,95.487,0.095,0.0,0.0,0.0,0.0,248177,224.95321655273438,0,0,68.18181818181819,4.75,heal,
1,Sabetha the Saboteur,False,True,221.0,faight.3264,Chronomancer,14791,24.191,98.758,99.471,97.664,98.801,2.901,44.996,85.137,0.0,0.226,241126,119.26216888427734,0,14,69.8581560283688,36449.65,dps,
2,Sabetha the Saboteur,False,True,221.0,AlnSedai.2793,Druid,18802,24.423,98.943,99.471,93.823,98.595,4.267,0.0,0.0,0.0,0.478,301551,100.80065155029297,0,34,70.41420118343196,213.35000000000002,boon dps,
3,Sabetha the Saboteur,False,True,221.0,MORTthroughLIFE.9284,Scourge,20743,24.206,98.944,99.471,94.727,98.595,2.85,0.0,0.0,0.0,0.109,290245,118.47413635253906,0,74,78.9237668161435,142.5,dps,
4,Sabetha the Saboteur,False,True,221.0,hurricanelimcy.6793,Mechanist,1331,16.779,64.469,94.647,84.495,86.955,11.068,17.764,0.0,84.317,86.944,105674,431.9547424316406,0,29,100.0,35168.399999999994,dps,
5,Sabetha the Saboteur,False,True,221.0,seb.2804,Druid,2373,24.666,99.462,99.394,98.688,98.851,16.343,45.246,0.0,84.352,73.36,97268,121.4571762084961,0,173,99.22178988326849,36820.25,boon dps,
6,Sabetha the Saboteur,False,True,221.0,Thomas.4208,Herald,14677,24.689,99.462,99.394,98.688,98.851,2.483,12.731,85.281,1.14,1.987,232839,130.1029052734375,0,2,74.50980392156863,35329.100000000006,dps,
7,Sabetha the Saboteur,False,True,221.0,Sniperius.5623,Harbinger,24261,24.693,99.462,99.394,98.688,97.949,1.073,0.0,0.0,0.0,0.0,236365,97.36176300048828,1,2,75.1592356687898,53.65,dps,
8,Sabetha the Saboteur,False,True,221.0,Dova.4213,Scourge,17970,24.649,99.462,99.394,98.943,97.238,3.014,0.0,0.0,0.0,0.0,184278,112.38531494140625,1,44,81.39013452914799,150.7,dps,
9,Sabetha the Saboteur,False,True,221.0,randburst.2187,Soulbeast,20253,24.683,99.462,99.394,98.688,98.851,0.0,0.0,0.0,0.0,0.0,269173,118.33761596679688,0,6,73.44913151364764,0.0,heal,
0,Slothasor,False,True,137.0,faight.3264,Chronomancer,13000,17.91,92.143,85.396,92.114,92.088,5.041,17.97,69.443,0.0,0.249,96251,228.67152404785156,0,1,85.03253796095444,28927.749999999996,heal,
1,Slothasor,False,True,137.0,Nopiki.8352,Vindicator,21375,23.244,98.496,93.641,98.005,98.461,0.336,0.0,0.0,0.0,0.0,85261,135.29876708984375,0,0,90.02375296912113,16.8,dps,
2,Slothasor,False,True,137.0,hurricanelimcy.6793,Mechanist,1258,22.485,98.059,96.554,96.295,92.299,10.662,25.635,1.019,74.406,68.785,101186,117.57856750488281,1,32,88.29787234042553,31984.85,boon dps,
3,Slothasor,False,True,137.0,AlnSedai.2793,Soulbeast,19293,23.562,98.496,92.106,98.005,98.763,0.0,0.0,0.0,0.0,2.113,80685,133.8928680419922,0,8,98.48484848484848,0.0,dps,
4,Slothasor,False,True,137.0,MORTthroughLIFE.9284,Virtuoso,13898,22.858,98.496,83.118,98.005,96.635,0.0,14.016,0.0,0.0,0.363,115301,164.5159149169922,1,8,89.69465648854961,700.8,dps,
5,Slothasor,False,True,137.0,Dova.4213,Willbender,10311,20.239,79.778,64.615,72.156,71.715,0.04,8.026,0.0,0.0,0.0,90597,225.28201293945312,0,33,78.125,403.29999999999995,boon dps,
6,Slothasor,False,True,137.0,seb.2804,Druid,1807,23.746,98.496,81.083,97.331,90.139,16.198,28.014,0.0,72.883,52.621,79864,193.71812438964844,0,56,93.80952380952381,31363.8,dps,
7,Slothasor,False,True,137.0,Thomas.4208,Herald,9358,19.223,80.696,80.505,71.954,79.985,3.637,10.051,71.637,1.633,5.266,100732,227.5760040283203,0,2,87.94871794871794,29992.399999999998,dps,
8,Slothasor,False,True,137.0,Sniperius.5623,Holosmith,24116,24.195,98.496,90.898,97.331,98.404,0.64,18.011,0.0,0.0,0.0,88783,97.59513854980469,0,5,92.73858921161826,932.55,dps,
9,Slothasor,False,True,137.0,randburst.2187,Soulbeast,23184,24.239,98.496,98.742,97.403,98.763,0.0,0.0,0.0,0.0,0.573,130431,153.84033203125,0,2,83.61581920903954,0.0,heal,
0,Matthias Gabrel,False,True,173.0,AlnSedai.2793,Druid,21775,24.467,98.93,89.019,99.027,92.059,3.532,0.0,0.0,0.0,0.0,210772,206.69415283203125,1,16,79.7427652733119,176.6,heal,
1,Matthias Gabrel,False,True,173.0,Nopiki.8352,Virtuoso,18001,23.274,94.78,50.231,96.214,81.248,0.0,18.066,0.0,0.0,0.025,164322,280.6532287597656,2,4,81.90789473684211,903.3,dps,
2,Matthias Gabrel,False,True,173.0,MORTthroughLIFE.9284,Scourge,18396,24.276,98.874,76.688,98.973,77.772,2.35,0.0,0.0,0.0,0.399,128560,239.1707763671875,2,30,80.0,117.5,boon dps,
3,Matthias Gabrel,False,True,173.0,hurricanelimcy.6793,Mechanist,1485,23.94,94.729,98.862,99.026,97.016,11.269,21.505,0.0,81.937,62.581,88189,294.2929992675781,0,36,93.75,34413.5,dps,
4,Matthias Gabrel,False,True,173.0,faight.3264,Firebrand,11566,20.234,89.501,92.119,93.424,75.709,1.132,27.691,48.495,0.0,0.0,146144,237.34490966796875,1,30,88.44884488448845,20839.149999999998,dps,
5,Matthias Gabrel,False,True,173.0,Thomas.4208,Chronomancer,14472,22.293,99.768,97.636,95.762,77.831,0.078,21.595,58.993,0.0,0.0,210323,296.6231994628906,1,5,57.02127659574468,24680.850000000002,boon dps,
6,Matthias Gabrel,False,True,173.0,Sniperius.5623,Scourge,23805,24.447,99.71,75.606,91.652,93.118,2.792,0.0,0.0,0.0,0.0,133393,203.05458068847656,1,24,84.40366972477064,139.6,dps,
7,Matthias Gabrel,False,True,173.0,Dova.4213,Scourge,14695,24.077,99.46,78.036,97.475,94.032,2.585,0.0,0.0,0.497,0.0,170284,252.0205841064453,1,13,66.77524429967427,328.05,dps,
8,Matthias Gabrel,False,True,173.0,seb.2804,Druid,1933,23.828,99.349,69.391,97.475,97.618,12.793,33.529,0.0,72.102,60.695,99297,233.0847625732422,0,53,78.39195979899498,31156.9,dps,
9,Matthias Gabrel,False,True,173.0,randburst.2187,Soulbeast,24511,24.567,99.187,97.453,97.475,97.618,0.077,0.0,0.0,0.0,0.287,155232,145.2386932373047,0,2,77.77777777777777,3.85,heal,
0,Keep Construct CM,True,True,364.0,AlnSedai.2793,Reaper,19327,22.021,98.228,92.282,97.111,90.145,0.0,0.0,0.0,0.0,1.623,334159,184.13558959960938,0,0,95.01965923984272,0.0,heal,
1,Keep Construct CM,True,True,364.0,Bris.7984,Berserker,9520,17.867,87.247,65.42,88.718,80.898,0.0,0.0,0.0,0.0,0.141,313969,278.71136474609375,0,12,90.35714285714286,0.0,dps,
2,Keep Construct CM,True,True,364.0,hurricanelimcy.6793,Scourge,1908,21.958,94.991,61.418,97.184,91.225,13.971,32.038,0.0,87.047,70.211,207323,233.4484100341797,0,136,94.351630867144,37119.25,boon dps,
3,Keep Construct CM,True,True,364.0,faight.3264,Untamed,16811,20.467,98.671,94.448,93.975,89.907,2.863,34.194,52.578,0.0,2.33,318285,214.27394104003906,0,14,91.92462987886945,22884.050000000003,dps,
4,Keep Construct CM,True,True,364.0,KingHenne.9837,Berserker,21246,20.296,97.847,84.732,96.571,91.032,0.0,0.0,0.0,0.0,0.05,302408,242.44566345214844,1,0,88.95265423242468,0.0,dps,
5,Keep Construct CM,True,True,364.0,Sniperius.5623,Scrapper,19882,23.416,96.515,89.925,92.335,88.659,5.915,25.041,77.61,0.0,0.45,318185,203.76182556152344,0,5,95.73459715639811,32591.8,boon dps,
6,Keep Construct CM,True,True,364.0,seb.2804,Druid,2262,24.095,99.186,93.595,96.89,96.767,13.905,37.594,0.0,60.675,63.109,150392,227.3180694580078,0,115,95.71734475374733,26844.95,dps,
7,Keep Construct CM,True,True,364.0,Dova.4213,Willbender,17218,23.149,99.389,87.775,86.172,91.598,0.141,6.699,0.0,0.0,2.924,289424,244.15135192871094,0,85,80.69364161849711,342.0,dps,
8,Keep Construct CM,True,True,364.0,DARKstrider.7804,Mechanist,20542,23.467,99.123,94.637,84.902,89.077,0.0,16.745,0.0,0.0,0.0,236376,255.58323669433594,0,7,94.5409429280397,837.25,dps,
9,Keep Construct CM,True,True,364.0,Asgaard.1738,Spellbreaker,21885,23.42,98.157,89.943,92.258,85.052,0.618,0.0,0.0,0.0,0.0,298535,223.88743591308594,0,0,86.63883089770354,30.9,heal,
0,Xera,False,True,306.0,AlnSedai.2793,Soulbeast,63,14.841,87.157,55.092,91.118,80.882,0.0,0.0,0.0,0.0,3.323,55555,2023.184814453125,0,20,100.0,0.0,heal,
1,Xera,False,True,306.0,hurricanelimcy.6793,Mechanist,0,17.828,94.631,78.843,90.216,92.344,10.253,41.52,0.0,80.041,50.156,151385,542.5361328125,0,44,0.0,34605.05,dps,
2,Xera,False,True,306.0,Nopiki.8352,Vindicator,0,16.629,95.548,59.401,83.958,87.365,0.15,0.0,0.0,0.0,0.0,109770,459.95550537109375,0,0,0.0,7.5,boon dps,
3,Xera,False,True,306.0,MORTthroughLIFE.9284,Soulbeast,93,17.321,93.643,61.898,90.436,93.014,0.0,0.0,0.0,0.0,3.792,97345,450.54339599609375,0,15,100.0,0.0,dps,
4,Xera,False,True,306.0,faight.3264,Untamed,0,16.171,95.548,77.842,85.937,84.507,2.576,20.418,40.204,0.0,0.458,129478,455.40972900390625,0,8,0.0,17231.3,dps,
5,Xera,False,True,306.0,Thomas.4208,Herald,68,24.458,98.791,99.889,81.965,85.709,6.904,10.579,88.661,1.517,4.662,70271,452.7063903808594,0,1,100.0,36945.35,boon dps,
6,Xera,False,True,306.0,randburst.2187,Soulbeast,0,24.306,98.791,99.889,92.39,85.504,0.0,0.0,0.0,0.0,2.845,101854,475.71954345703125,0,12,0.0,0.0,dps,
7,Xera,False,True,306.0,Dova.4213,Willbender,0,24.354,98.791,99.889,82.059,85.996,0.136,9.565,0.0,0.0,0.0,106866,471.6043395996094,0,91,0.0,485.04999999999995,dps,
8,Xera,False,True,306.0,Sniperius.5623,Harbinger,28,24.214,98.791,99.889,81.45,88.86,1.154,0.0,0.0,0.0,0.0,108105,484.968994140625,0,2,100.0,57.699999999999996,dps,
9,Xera,False,True,306.0,seb.2804,Druid,3,24.379,98.791,99.889,81.353,85.657,13.79,50.674,0.0,64.206,63.871,105963,493.9335021972656,0,160,100.0,28905.600000000006,heal,
0,Cairn CM,True,True,171.0,faight.3264,Chronomancer,0,17.136,85.734,,74.352,96.337,0.0,0.0,0.0,0.0,0.0,8701,1011.0427856445312,0,0,0.0,0.0,heal,
1,Cairn CM,True,True,171.0,AlnSedai.2793,Druid,4170,18.372,99.906,4.194,95.396,98.032,1.962,0.0,0.0,0.0,0.0,66543,775.9940795898438,0,0,91.07142857142857,98.1,dps,
2,Cairn CM,True,True,171.0,hurricanelimcy.6793,Mechanist,1552,23.73,100.013,51.945,99.742,99.495,12.978,31.925,0.0,85.49,80.435,42857,231.93215942382812,0,7,100.0,36441.15,boon dps,
3,Cairn CM,True,True,171.0,Nopiki.8352,Virtuoso,21562,23.06,100.013,22.321,99.742,72.255,0.0,19.33,0.0,0.0,0.0,152450,243.0969696044922,2,0,59.180035650623886,966.4999999999999,dps,
4,Cairn CM,True,True,171.0,MORTthroughLIFE.9284,Virtuoso,18274,22.924,100.013,13.129,99.154,85.296,0.0,22.173,0.0,0.0,0.0,113710,252.57472229003906,1,0,73.70600414078675,1108.6499999999999,dps,
5,Cairn CM,True,True,171.0,Thomas.4208,Harbinger,13571,24.148,99.876,84.735,99.684,90.681,2.197,24.083,57.683,7.005,2.972,110830,407.866943359375,1,0,81.5668202764977,27189.2,boon dps,
6,Cairn CM,True,True,171.0,Dova.4213,Scourge,15142,24.812,99.911,51.209,99.732,77.435,2.26,0.0,0.0,0.0,0.0,107989,239.60545349121094,3,0,81.25,112.99999999999999,dps,
7,Cairn CM,True,True,171.0,Sniperius.5623,Scourge,29206,24.187,99.911,55.142,99.722,88.958,2.153,0.0,0.0,0.0,0.0,103852,231.00772094726562,0,1,70.7808564231738,107.65,dps,
8,Cairn CM,True,True,171.0,seb.2804,Druid,2316,23.482,98.858,42.014,99.722,99.722,11.771,20.575,0.0,51.788,34.809,92358,338.3396301269531,0,18,82.67716535433071,22332.5,dps,
9,Cairn CM,True,True,171.0,randburst.2187,Virtuoso,11118,24.784,99.598,82.369,99.136,99.136,0.0,8.558,0.0,0.0,0.0,50803,651.2364501953125,0,0,92.58064516129032,427.9,heal,
0,Mursaat Overseer CM,True,True,126.0,faight.3264,Chronomancer,10502,21.569,99.116,98.879,97.399,70.958,1.952,17.38,94.199,0.0,0.0,114447,178.77127075195312,0,0,53.43511450381679,38646.2,heal,
1,Mursaat Overseer CM,True,True,126.0,MORTthroughLIFE.9284,Virtuoso,31852,23.845,99.116,98.879,97.399,86.969,0.0,13.005,0.0,0.0,2.464,125559,112.256103515625,0,2,73.07692307692308,650.25,dps,
2,Mursaat Overseer CM,True,True,126.0,AlnSedai.2793,Druid,28202,22.279,99.116,98.879,97.399,79.133,6.121,0.0,0.0,0.0,0.0,110269,82.20612335205078,0,1,55.136986301369866,306.05,boon dps,
3,Mursaat Overseer CM,True,True,126.0,Nopiki.8352,Virtuoso,33672,23.488,99.116,98.879,91.703,58.449,0.0,26.194,0.0,0.0,1.839,122002,113.46366882324219,0,2,72.06946454413892,1309.7,dps,
4,Mursaat Overseer CM,True,True,126.0,hurricanelimcy.6793,Mechanist,16987,23.23,98.73,98.398,96.327,97.964,10.75,26.884,0.0,78.234,55.572,78457,159.55772399902344,0,1,64.31095406360424,33175.299999999996,dps,
5,Mursaat Overseer CM,True,True,126.0,Dova.4213,Scourge,23141,24.571,99.238,97.988,97.988,97.988,2.659,0.0,0.0,0.0,0.0,86261,83.46937561035156,0,3,93.9297124600639,132.95,boon dps,
6,Mursaat Overseer CM,True,True,126.0,Sniperius.5623,Harbinger,37231,24.919,99.678,99.679,99.678,99.679,1.569,0.0,0.0,0.0,0.0,94065,90.73882293701172,0,0,82.36914600550965,78.45,dps,
7,Mursaat Overseer CM,True,True,126.0,seb.2804,Druid,2573,24.571,99.238,97.988,97.989,97.988,16.512,24.607,0.0,87.301,96.188,57621,103.7010269165039,0,59,96.60194174757281,36976.350000000006,dps,
8,Mursaat Overseer CM,True,True,126.0,randburst.2187,Virtuoso,30172,24.641,99.238,97.987,97.987,97.987,0.0,17.697,0.0,0.0,0.0,94976,107.408935546875,0,1,88.10641627543036,884.8499999999999,dps,
9,Mursaat Overseer CM,True,True,126.0,Thomas.4208,Harbinger,23191,24.592,99.238,98.093,98.093,98.093,3.169,41.833,88.62,9.307,1.523,107793,100.46363830566406,0,0,70.90301003344482,41420.9,heal,
0,Samarog CM,True,True,408.0,MORTthroughLIFE.9284,Soulbeast,14142,23.499,99.46,88.298,99.134,91.439,0.0,0.0,0.0,0.0,15.938,279247,128.4654998779297,1,2,90.04629629629629,0.0,heal,
1,Samarog CM,True,True,408.0,AlnSedai.2793,Druid,13016,21.454,99.46,83.583,99.134,95.772,1.174,0.0,0.0,0.0,1.091,338363,155.1564178466797,1,0,88.36734693877551,58.699999999999996,dps,
2,Samarog CM,True,True,408.0,faight.3264,Firebrand,5376,17.881,99.398,99.844,98.277,75.072,2.497,35.327,46.318,0.0,0.0,206332,267.8328857421875,0,4,79.39393939393939,20418.4,boon dps,
3,Samarog CM,True,True,408.0,Nopiki.8352,Virtuoso,6605,21.39,98.795,61.326,98.096,96.046,0.0,9.667,0.0,0.0,0.654,154887,617.4217529296875,0,1,96.63677130044843,483.34999999999997,dps,
4,Samarog CM,True,True,408.0,hurricanelimcy.6793,Mechanist,1015,20.797,99.46,98.607,99.134,94.917,11.849,15.214,0.0,86.928,49.259,268920,161.94456481933594,0,0,94.39252336448598,36124.35,dps,
5,Samarog CM,True,True,408.0,Sniperius.5623,Soulbeast,20198,24.286,99.165,99.261,97.348,99.705,0.275,0.0,0.0,0.0,5.918,270767,147.8684539794922,0,0,83.5427135678392,13.750000000000002,boon dps,
6,Samarog CM,True,True,408.0,seb.2804,Druid,1218,24.439,98.91,97.628,98.574,98.972,16.736,19.466,0.0,65.798,65.174,120471,516.7702026367188,1,2,94.82758620689656,28129.3,dps,
7,Samarog CM,True,True,408.0,Thomas.4208,Firebrand,9932,22.87,99.165,99.873,92.153,99.705,1.455,22.525,78.992,0.0,0.0,258476,129.296875,0,2,91.3303437967115,32795.8,dps,
8,Samarog CM,True,True,408.0,Dova.4213,Willbender,13187,23.937,99.148,99.865,94.951,92.852,0.445,10.593,0.0,0.0,0.337,253414,175.2298583984375,4,1,89.0715667311412,551.9,dps,
9,Samarog CM,True,True,408.0,randburst.2187,Virtuoso,13291,23.171,99.165,93.398,89.919,89.413,0.0,18.114,0.0,0.0,0.248,276913,202.9233856201172,1,0,84.33395872420263,905.7,heal,
0,Deimos CM,True,True,345.0,MORTthroughLIFE.9284,Virtuoso,0,22.033,99.116,94.611,97.082,91.237,0.0,13.244,0.0,0.0,1.338,191828,185.81939697265625,0,0,0.0,662.2,heal,
1,Deimos CM,True,True,345.0,faight.3264,Firebrand,0,22.97,99.684,98.1,96.865,93.863,2.369,29.86,49.854,0.0,1.947,282778,217.04208374023438,1,0,0.0,21553.05,dps,
2,Deimos CM,True,True,345.0,AlnSedai.2793,Druid,6,22.412,99.398,96.299,97.311,91.932,3.448,0.0,0.0,0.0,1.793,179736,214.3521270751953,0,1,100.0,172.4,boon dps,
3,Deimos CM,True,True,345.0,Nopiki.8352,Virtuoso,0,21.647,99.178,73.657,96.119,91.564,0.0,9.607,0.0,0.0,1.835,199295,193.8468475341797,0,0,0.0,480.34999999999997,dps,
4,Deimos CM,True,True,345.0,hurricanelimcy.6793,Mechanist,0,19.773,99.178,67.045,97.743,80.285,7.409,9.84,0.0,70.957,33.19,139041,424.5260925292969,0,2,0.0,29245.25,dps,
5,Deimos CM,True,True,345.0,Sniperius.5623,Soulbeast,0,10.718,99.787,19.173,12.127,94.227,0.523,5.703,0.0,0.0,16.213,378259,955.5167846679688,0,0,0.0,311.3,boon dps,
6,Deimos CM,True,True,345.0,Thomas.4208,Firebrand,511,24.611,99.787,99.164,93.043,91.693,0.764,15.899,58.084,0.0,0.0,172071,250.9025115966797,0,0,100.0,24066.75,dps,
7,Deimos CM,True,True,345.0,seb.2804,Druid,0,24.294,99.787,93.316,97.92,95.981,14.51,15.669,0.0,65.086,52.905,128898,226.68113708496094,0,0,0.0,27543.35,dps,
8,Deimos CM,True,True,345.0,Dova.4213,Virtuoso,0,23.622,99.787,94.32,94.638,91.806,0.0,13.112,0.0,0.0,0.029,220593,190.0357208251953,0,0,0.0,655.6,dps,
9,Deimos CM,True,True,345.0,randburst.2187,Virtuoso,168,20.567,98.301,76.456,80.94,80.935,0.0,7.149,0.0,0.0,0.0,258187,358.374755859375,1,1,100.0,357.45,heal,
10,Deimos CM,True,True,345.0,Shackled Prisoner,Gadget,0,,,,,,0.0,0.0,0.0,0.0,0.0,206950,412.1033935546875,0,0,0.0,0.0,heal,
11,Deimos CM,True,True,345.0,Saul D'Alessio,NPC,0,2.455,45.755,26.011,,28.522,0.0,0.0,0.0,0.0,0.0,0,382.3212585449219,0,0,0.0,0.0,dps,
0,Qadim CM,True,True,429.0,KingHenne.9837,Virtuoso,5709,19.897,100.0,79.375,85.968,67.953,0.054,13.407,0.0,0.0,2.918,179263,510.6404113769531,0,1,90.75425790754258,673.0500000000001,heal,
1,Qadim CM,True,True,429.0,Alecssu.1035,Reaper,2598,23.749,99.957,99.957,99.957,89.143,0.0,0.0,0.0,0.0,0.0,107490,2341.394287109375,1,0,91.41414141414141,0.0,dps,
2,Qadim CM,True,True,429.0,mhnx.3678,Holosmith,7574,21.704,98.26,93.554,83.228,81.308,1.156,10.295,0.0,0.0,1.038,229830,610.9843139648438,1,2,90.65656565656566,572.5500000000001,boon dps,
3,Qadim CM,True,True,429.0,hurricanelimcy.6793,Mechanist,589,19.511,98.223,84.017,94.169,75.985,8.022,12.814,0.0,70.705,26.226,194411,858.1661376953125,1,47,100.0,29323.8,dps,
4,Qadim CM,True,True,429.0,faight.3264,Firebrand,3123,21.791,100.0,100.0,96.806,73.959,2.906,32.073,47.274,0.0,0.775,158737,597.298583984375,0,40,96.12403100775194,20658.55,dps,
5,Qadim CM,True,True,429.0,seb.2804,Druid,690,24.85,100.0,97.675,94.701,94.735,10.532,25.589,0.0,48.976,58.626,139910,598.1678466796875,1,71,95.67307692307692,21396.449999999997,boon dps,
6,Qadim CM,True,True,429.0,Dova.4213,Deadeye,5154,15.575,72.637,52.565,44.671,68.63,0.007,7.165,0.582,0.0,0.0,173286,1655.646728515625,0,7,95.08928571428571,591.4,dps,
7,Qadim CM,True,True,429.0,Hea.8675,Spellbreaker,7546,24.129,100.0,99.737,73.26,80.035,0.73,0.0,0.0,0.0,0.171,152734,498.40667724609375,0,1,92.85714285714286,36.5,dps,
8,Qadim CM,True,True,429.0,Sniperius.5623,Reaper,9779,22.846,90.837,96.365,68.512,64.214,0.0,0.0,0.0,0.0,0.038,135470,862.625244140625,0,0,85.2670349907919,0.0,dps,
9,Qadim CM,True,True,429.0,Thomas.4208,Herald,6493,24.408,100.0,100.0,73.873,89.036,5.313,8.599,66.694,1.573,2.61,173919,633.5853271484375,0,6,88.47826086956522,28002.4,heal,
